,CustomerID,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore
1869,17579,1,3,52,0,$6 K,0,3
1870,17430,29,3,14,0,$4 K,0,3
1871,12556,47,3,121,0,$10 K,0,3
1872,14626,5,3,126,0,$34 K,0,3
1873,17092,47,3,125,0,$33 K,0,3
1874,15380,5,3,37,0,$10 K,0,3
1875,13953,4,3,20,0,$8 K,0,3
1876,14799,48,3,13,0,$2 K,0,3
1877,16056,42,3,68,0,$8 K,0,3
1878,14216,5,3,53,0,$13 K,0,3
1879,15612,33,3,6,0,$939,0,3
1880,14428,4,3,148,0,$10 K,0,3
1881,13780,4,3,57,0,$5 K,0,3
1882,14553,16,3,113,0,$14 K,0,3
1883,13068,7,3,2,0,$1 K,0,3
1884,14640,12,3,113,0,$22 K,0,3
1885,13323,5,3,17,0,$3 K,0,3
1886,17169,47,3,60,0,$14 K,0,3
1887,13040,5,3,43,0,$8 K,0,3
1888,12985,25,3,52,0,$15 K,0,3
1889,17852,8,3,24,0,$1 K,0,3
1890,12882,6,3,13,0,$6 K,0,3
1891,17937,5,3,43,0,$23 K,0,3
1892,14140,0,3,67,0,$21 K,0,3
1893,18144,4,3,43,0,$16 K,0,3
1894,16668,12,3,20,0,$10 K,0,3
1895,16009,19,3,90,0,$11 K,0,3
1896,18081,33,3,17,0,$5 K,0,3
1897,17148,48,3,9,0,$2 K,0,3
1898,15692,25,3,12,0,$4 K,0,3
1899,14931,1,3,42,0,$10 K,0,3
1900,17306,7,3,69,0,$42 K,0,3
1901,12407,46,3,77,0,$30 K,0,3
1902,13925,33,3,45,0,$8 K,0,3
1903,16768,44,3,58,0,$3 K,0,3
1904,14306,48,3,35,0,$13 K,0,3
1905,16999,20,3,23,0,$6 K,0,3
1906,13960,18,3,12,0,$4 K,0,3
1907,13680,36,3,153,0,$31 K,0,3
1908,16357,30,3,34,0,$6 K,0,3
1909,17197,26,3,29,0,$4 K,0,3
1910,12659,26,3,5,0,$1 K,0,3
1911,15654,6,3,21,0,$11 K,0,3
1912,15758,21,3,9,0,$1 K,0,3
1913,17163,18,3,5,0,$2 K,0,3
1914,15977,14,3,65,0,$15 K,0,3
1915,17468,7,3,5,0,$3 K,0,3
1916,13467,7,3,99,0,$16 K,0,3
1917,13026,21,3,29,0,$16 K,0,3
1918,14522,21,3,17,0,$8 K,0,3
1919,15469,40,3,27,0,$3 K,0,3
1920,13882,8,3,52,0,$18 K,0,3
1921,16243,30,3,51,0,$3 K,0,3
1922,12863,49,3,6,0,$2 K,0,3
1923,16102,39,3,57,0,$22 K,0,3
1924,18236,26,3,49,0,$9 K,0,3
1925,16204,20,3,57,0,$6 K,0,3
1926,17636,5,3,24,0,$5 K,0,3
1927,17100,15,3,65,0,$26 K,0,3
1928,13860,11,3,57,0,$8 K,0,3
1929,14219,1,3,7,0,$2 K,0,3
1930,18005,0,3,60,0,$3 K,0,3
1931,15983,19,3,113,0,$22 K,0,3
1932,15012,50,3,128,0,$6 K,0,3
1933,14594,4,3,53,0,$4 K,0,3
1934,18156,9,3,140,0,$9 K,0,3
1935,13034,51,3,37,0,$8 K,0,3
1936,17884,0,3,117,0,$17 K,0,3
1937,16221,33,3,97,0,$16 K,0,3
1938,15288,40,3,88,0,$26 K,0,3
1939,14448,6,3,20,0,$2 K,0,3
1940,15664,47,3,19,0,$6 K,0,3
1941,15394,6,3,85,0,$23 K,0,3
1942,16676,30,3,92,0,$22 K,0,3
1943,12356,19,3,59,0,$28 K,0,3
1944,17255,37,3,78,0,$7 K,0,3
1945,15121,47,3,28,0,$6 K,0,3
1946,14470,8,3,43,0,$5 K,0,3
1947,12679,49,3,56,0,$11 K,0,3
1948,16809,20,3,150,0,$17 K,0,3
1949,14507,20,3,98,0,$17 K,0,3
1950,13835,22,3,55,0,$13 K,0,3
1951,17469,13,3,90,0,$22 K,0,3
1952,12360,49,3,129,0,$34 K,0,3
1953,14287,5,3,11,0,$3 K,0,3
1954,15027,27,3,37,0,$11 K,0,3
1955,17166,35,3,14,0,$2 K,0,3
1956,17797,19,3,111,0,$17 K,0,3
1957,13761,47,3,70,0,$18 K,0,3
1958,14503,4,3,143,0,$50 K,0,3
1959,14960,5,3,27,0,$7 K,0,3
1960,12704,4,3,90,0,$22 K,0,3
1961,17442,26,3,140,0,$41 K,0,3
1962,12935,23,3,111,0,$40 K,0,3
1963,13813,36,3,71,0,$21 K,0,3
1964,16245,20,3,93,0,$28 K,0,3
1965,12381,1,3,91,0,$23 K,0,3
1966,12645,30,3,74,0,$32 K,0,3
1967,16674,51,3,98,0,$5 K,0,3
1968,18261,40,3,21,0,$3 K,0,3
1969,14715,21,3,71,0,$11 K,0,3
1970,18001,9,3,58,0,$11 K,0,3
1971,17679,49,3,30,0,$13 K,0,3
1972,14261,47,3,52,0,$13 K,0,3
1973,16669,20,3,161,0,$28 K,0,3
1974,12906,8,3,63,0,$33 K,0,3
1975,12952,2,3,80,0,$16 K,0,3
1976,13200,16,3,46,0,$13 K,0,3
1977,15568,41,3,36,0,$8 K,0,3
1978,16460,25,3,135,0,$22 K,0,3
1979,15452,26,3,58,0,$9 K,0,3
1980,16101,6,3,83,0,$23 K,0,3
1981,16140,49,3,37,0,$13 K,0,3
1982,16020,13,3,46,0,$14 K,0,3
1983,13685,0,3,29,0,$7 K,0,3
1984,13352,4,3,27,0,$10 K,0,3
1985,17459,40,3,111,0,$15 K,0,3
1986,15239,7,3,52,0,$16 K,0,3
1987,16934,51,3,62,0,$12 K,0,3
1988,17201,50,3,40,0,$6 K,0,3
1989,16412,50,3,35,0,$2 K,0,3
1990,17206,50,3,7,0,$2 K,0,3
1991,17785,50,3,13,0,$2 K,0,3
1992,16932,50,3,53,0,$3 K,0,3
1993,15678,49,3,12,0,$5 K,0,3
1994,12611,49,3,65,0,$19 K,0,3
1995,15610,48,3,6,0,$1 K,0,3
1996,12596,48,3,27,0,$8 K,0,3
1997,14495,47,3,6,0,$1 K,0,3
1998,13974,46,3,28,0,$7 K,0,3
1999,15677,46,3,33,0,$8 K,0,3
2000,15000,44,3,77,0,$7 K,0,3
2001,17131,2,3,134,0,$30 K,0,3
2002,17111,44,3,30,0,$7 K,0,3
2003,17423,42,3,28,0,$7 K,0,3
2004,12398,42,3,85,0,$40 K,0,3
2005,18045,42,3,47,0,$5 K,0,3
2006,12812,41,3,15,0,$4 K,0,3
2007,16071,41,3,21,0,$5 K,0,3
2008,16415,41,3,54,0,$5 K,0,3
2009,16345,41,3,38,0,$9 K,0,3
2010,17895,41,3,16,0,$3 K,0,3
2011,17839,39,3,56,0,$10 K,0,3
2012,15054,9,3,114,0,$6 K,0,3
2013,15385,37,3,12,0,$4 K,0,3
2014,12581,36,3,15,0,$5 K,0,3
2015,17503,35,3,23,0,$5 K,0,3
2016,12491,35,3,26,0,$7 K,0,3
2017,17595,9,3,83,0,$8 K,0,3
2018,17078,33,3,28,0,$14 K,0,3
2019,16671,25,3,6,0,$4 K,0,3
2020,14150,32,3,26,0,$12 K,0,3
2021,17608,30,3,59,0,$7 K,0,3
2022,15025,30,3,72,0,$5 K,0,3
2023,15870,29,3,76,0,$10 K,0,3
2024,15785,26,3,87,0,$33 K,0,3
2025,14073,18,3,14,0,$3 K,0,3
2026,15957,28,3,42,0,$5 K,0,3
2027,15153,28,3,22,0,$4 K,0,3
2028,16759,4,3,43,0,$21 K,0,3
2029,16751,27,3,25,0,$16 K,0,3
2030,15450,27,3,30,0,$14 K,0,3
2031,18217,26,3,31,0,$12 K,0,3
2032,12617,26,3,42,0,$6 K,0,3
2033,12508,23,3,69,0,$8 K,0,3
2034,13817,26,3,24,0,$5 K,0,3
2035,14661,23,3,4,0,$1 K,0,3
2036,13146,23,3,17,0,$4 K,0,3
2037,14904,22,3,22,0,$11 K,0,3
2038,16504,22,3,86,0,$14 K,0,3
2039,12374,22,3,33,0,$11 K,0,3
2040,13950,8,3,36,0,$8 K,0,3
2041,17357,21,3,45,0,$4 K,0,3
2042,13449,20,3,19,0,$7 K,0,3
2043,18006,20,3,22,0,$4 K,0,3
2044,15136,19,3,53,0,$18 K,0,3
2045,16134,18,3,38,0,$11 K,0,3
2046,17301,18,3,66,0,$4 K,0,3
2047,17387,16,3,78,0,$15 K,0,3
2048,17561,16,3,46,0,$3 K,0,3
2049,13430,15,3,54,0,$20 K,0,3
2050,12658,15,3,36,0,$10 K,0,3
2051,16406,15,3,63,0,$4 K,0,3
2052,13673,15,3,65,0,$3 K,0,3
2053,13739,15,3,3,0,$809,0,3
2054,12465,4,3,51,0,$14 K,0,3
2055,14675,13,3,102,0,$8 K,0,3
2056,16343,13,3,47,0,$6 K,0,3
2057,17458,12,3,54,0,$5 K,0,3
2058,14756,12,3,38,0,$9 K,0,3
2059,17624,11,3,50,0,$19 K,0,3
2060,14966,11,3,38,0,$6 K,0,3
2061,17329,11,3,33,0,$3 K,0,3
2062,16024,9,3,64,0,$14 K,0,3
2063,14093,9,3,105,0,$11 K,0,3
2064,17031,8,3,22,0,$5 K,0,3
2065,14893,6,3,73,0,$22 K,0,3
2066,18101,8,3,41,0,$2 K,0,3
2067,13428,7,3,74,0,$5 K,0,3
2068,14349,7,3,31,0,$2 K,0,3
2069,15060,5,3,121,0,$8 K,0,3
2070,12587,4,3,4,0,$987,0,3
2071,12719,2,3,42,0,$11 K,0,3
2072,13790,1,3,45,0,$20 K,0,3
2073,12367,1,3,11,0,$3 K,0,3
2074,14731,44,3,45,0,$7 K,0,3
2075,17779,18,3,84,0,$11 K,0,3
2076,14109,20,3,14,0,$3 K,0,3
2077,14383,35,3,59,0,$16 K,0,3
2078,17125,47,3,40,0,$4 K,0,3
2079,15728,46,3,4,0,$131,0,3
2080,13079,1,3,6,0,$2 K,0,3
2081,14744,13,3,28,0,$8 K,0,3
2082,13525,11,3,6,0,$3 K,0,3
2083,14658,2,3,29,0,$1 K,0,3
2084,13894,19,3,30,0,$6 K,0,3
2085,15238,26,3,52,0,$15 K,0,3
2086,15111,26,3,84,0,$20 K,0,3
2087,14752,40,3,5,0,$3 K,0,3
2088,16554,39,3,64,0,$10 K,0,3
2089,14582,37,3,6,0,$2 K,0,3
2090,15287,19,3,21,0,$6 K,0,3
2091,16500,1,3,11,0,$4 K,0,3
2092,15270,12,3,48,0,$17 K,0,3
2093,16989,4,3,12,0,$7 K,0,3
2094,13759,30,3,25,0,$6 K,0,3
2095,17737,6,3,10,0,$2 K,0,3
2096,17354,47,3,16,0,$8 K,0,3
2097,14789,25,3,6,0,$4 K,0,3
2098,17793,22,3,58,0,$4 K,0,3
2099,13926,20,3,11,0,$2 K,0,3
2100,14551,15,3,10,0,$5 K,0,3
2101,13986,14,3,13,0,$5 K,0,3
2102,17537,26,3,75,0,$22 K,0,3
2103,16139,15,3,31,0,$8 K,0,3
2104,17666,0,3,18,0,$8 K,0,3
2105,18228,47,3,32,0,$7 K,0,3
2106,13651,32,3,6,0,$956,0,3
2107,15103,28,3,35,0,$10 K,0,3
2108,14691,27,3,71,0,$17 K,0,3
2109,17600,14,3,13,0,$3 K,0,3
2110,12586,14,3,12,0,$2 K,0,3
2111,17557,11,3,34,0,$8 K,0,3
2112,18158,6,3,35,0,$9 K,0,3
2113,14440,5,3,55,0,$16 K,0,3
2114,13524,37,3,27,0,$7 K,0,3
2115,17534,50,3,9,0,$2 K,0,3
2116,13892,23,3,27,0,$15 K,0,3
2117,15803,48,3,8,0,$4 K,0,3
2118,14174,30,3,26,0,$2 K,0,3
2119,13732,25,3,33,0,$12 K,0,3
2120,17985,19,3,23,0,$4 K,0,3
2121,14362,19,3,41,0,$3 K,0,3
2122,15645,15,3,52,0,$6 K,0,3
2123,13592,32,3,16,0,$2 K,0,3
2124,13589,11,3,21,0,$3 K,0,3
2125,12615,33,3,85,0,$26 K,0,3
2126,15598,32,3,16,0,$6 K,0,3
2127,14474,40,3,30,0,$3 K,0,3
2128,13308,19,3,57,0,$17 K,0,3
2129,17371,14,3,87,0,$4 K,0,3
2130,16308,34,3,4,0,$2 K,0,3
2131,15500,5,3,68,0,$16 K,0,3
2132,15637,49,3,15,0,$3 K,0,3
2133,16826,48,3,22,0,$3 K,0,3
2134,16127,36,3,40,0,$9 K,0,3
2135,16971,35,3,41,0,$2 K,0,3
2136,16311,14,3,37,0,$8 K,0,3
2137,13638,12,3,8,0,$2 K,0,3
2138,13292,35,3,31,0,$9 K,0,3
2139,14631,47,3,41,0,$13 K,0,3
2140,12541,26,3,52,0,$16 K,0,3
2141,12832,29,3,27,0,$4 K,0,3
2142,12403,46,3,6,0,$2 K,0,3
2143,17832,46,3,61,0,$5 K,0,3
2144,12572,5,3,62,0,$13 K,0,3
2145,15392,1,3,85,0,$36 K,0,3
2146,15168,22,3,5,0,$1 K,0,3
2147,15419,21,3,8,0,$3 K,0,3
2148,15432,20,3,10,0,$1 K,0,3
2149,15864,19,3,24,0,$11 K,0,3
2150,16811,1,3,28,0,$8 K,0,3
2151,17262,49,3,12,0,$4 K,0,3
2152,16571,23,3,96,0,$32 K,0,3
2153,13617,37,3,44,0,$6 K,0,3
2154,13046,27,3,35,0,$6 K,0,3
2155,18259,21,3,42,0,$16 K,0,3
2156,12504,15,3,15,0,$2 K,0,3
2157,16666,16,3,32,0,$8 K,0,3
2158,15725,12,3,32,0,$6 K,0,3
2159,16856,11,3,2,0,$275,0,3
2160,16513,1,3,35,0,$9 K,0,3
2161,18015,1,3,46,0,$4 K,0,3
2162,13791,40,3,17,0,$6 K,0,3
2163,15116,14,3,45,0,$16 K,0,3
2164,13277,12,3,8,0,$4 K,0,3
2165,17247,12,3,55,0,$3 K,0,3
2166,16347,8,3,92,0,$10 K,0,3
2167,12660,8,3,13,0,$2 K,0,3
2168,17383,1,3,51,0,$4 K,0,3
2169,14295,37,3,7,0,$3 K,0,3
2170,16618,28,3,97,0,$37 K,0,3
2171,17712,41,3,29,0,$6 K,0,3
2172,14034,19,3,92,0,$11 K,0,3
2173,18110,16,3,49,0,$2 K,0,3
2174,16212,16,3,43,0,$7 K,0,3
2175,12794,50,3,45,0,$14 K,0,3
2176,14528,34,3,18,0,$6 K,0,3
2177,16602,28,3,32,0,$11 K,0,3
2178,14550,7,3,48,0,$9 K,0,3
2179,15274,1,3,47,0,$14 K,0,3
2180,12775,14,3,67,0,$22 K,0,3
2181,14764,40,3,7,0,$3 K,0,3
2182,18181,21,3,44,0,$4 K,0,3
2183,14790,13,3,46,0,$14 K,0,3
2184,15773,2,3,10,0,$4 K,0,3
2185,17361,46,3,29,0,$4 K,0,3
2186,16836,36,3,11,0,$3 K,0,3
2187,15335,50,3,36,0,$2 K,0,3
2188,15551,33,3,29,0,$6 K,0,3
2189,16887,32,3,37,0,$5 K,0,3
2190,15791,40,3,76,0,$21 K,0,3
2191,12798,7,3,8,0,$5 K,0,3
2192,13681,14,3,57,0,$8 K,0,3
2193,17495,4,3,27,0,$5 K,0,3
2194,17313,14,3,28,0,$15 K,0,3
2195,15992,0,3,3,0,$444,0,3
2196,14332,19,3,26,0,$19 K,0,3
2197,17004,43,3,44,0,$14 K,0,3
2198,14861,49,3,6,0,$3 K,0,3
2199,16399,16,3,73,0,$7 K,0,3
2200,13247,14,3,25,0,$8 K,0,3
2201,17044,5,3,10,0,$6 K,0,3
2202,17410,13,3,64,0,$16 K,0,3
2203,12448,41,3,22,0,$5 K,0,3
2204,12538,26,3,21,0,$5 K,0,3
2205,13189,15,3,29,0,$14 K,0,3
2206,15618,29,3,49,0,$13 K,0,3
2207,15900,20,3,51,0,$7 K,0,3
2208,14716,40,3,55,0,$15 K,0,3
2209,13522,27,3,5,0,$883,0,3
2210,17650,18,3,8,0,$4 K,0,3
2211,15163,15,3,29,0,$5 K,0,3
2212,17155,14,3,20,0,$6 K,0,3
2213,16041,27,3,6,0,$3 K,0,3
2214,13823,15,3,40,0,$14 K,0,3
2215,17549,20,3,6,0,$2 K,0,3
2216,15990,41,3,52,0,$11 K,0,3
2217,18104,34,3,38,0,$9 K,0,3
2218,13727,25,3,20,0,$3 K,0,3
2219,16732,28,3,28,0,$9 K,0,3
2220,13978,11,3,15,0,$5 K,0,3
2221,17386,4,3,28,0,$16 K,0,3
2222,16052,51,3,34,0,$9 K,0,3
2223,12552,35,3,20,0,$2 K,0,3
2224,15344,20,3,29,0,$3 K,0,3
2225,16720,23,3,27,0,$5 K,0,3
2226,16956,6,3,18,0,$3 K,0,3
2227,16660,13,3,17,0,$10 K,0,3
2228,14987,12,3,4,0,$2 K,0,3
2229,16414,18,3,7,0,$857,0,3
2230,15651,33,3,32,0,$11 K,0,3
2231,12464,7,3,29,0,$3 K,0,3
2232,16848,49,3,14,0,$4 K,0,3
2233,14754,41,3,41,0,$12 K,0,3
2234,13363,14,3,60,0,$20 K,0,3
2235,16711,23,3,17,0,$11 K,0,3
2236,16516,27,3,6,0,$980,0,3
2237,18274,14,3,22,0,$2 K,0,3
2238,14725,21,3,52,0,$17 K,0,3
2239,16070,19,3,33,0,$13 K,0,3
2240,17817,1,3,33,0,$2 K,0,3
2241,13519,47,3,9,0,$643,0,3
2242,14357,40,3,41,0,$5 K,0,3
2243,15010,32,3,20,0,$5 K,0,3
2244,14714,21,3,10,0,$1 K,0,3
2245,12445,19,3,4,0,$2 K,0,3
2246,17237,8,3,19,0,$2 K,0,3
2247,12950,5,3,19,0,$11 K,0,3
2248,16519,22,3,13,0,$1 K,0,3
2249,14780,51,3,27,0,$7 K,0,3
2250,14158,37,3,41,0,$22 K,0,3
2251,12571,36,3,34,0,$15 K,0,3
2252,14768,14,3,6,0,$2 K,0,3
2253,18246,20,3,4,0,$2 K,0,3
2254,13149,11,3,86,0,$33 K,0,3
2255,16878,21,3,6,0,$345,0,3
2256,15096,39,3,11,0,$3 K,0,3
2257,18216,28,3,26,0,$5 K,0,3
2258,16479,7,3,35,0,$3 K,0,3
2259,14023,4,3,31,0,$12 K,0,3
2260,15969,6,3,17,0,$3 K,0,3
2261,14598,41,3,50,0,$6 K,0,3
2262,15017,30,3,20,0,$2 K,0,3
2263,14788,4,3,30,0,$11 K,0,3
2264,13606,26,3,43,0,$6 K,0,3
2265,15267,19,3,11,0,$7 K,0,3
2266,16804,20,3,60,0,$7 K,0,3
2267,15567,15,3,7,0,$2 K,0,3
2268,16330,14,3,41,0,$3 K,0,3
2269,12920,14,3,28,0,$3 K,0,3
2270,18059,6,3,21,0,$8 K,0,3
2271,16597,1,3,7,0,$2 K,0,3
2272,14690,41,3,54,0,$5 K,0,3
2273,17734,50,3,43,0,$12 K,0,3
2274,14345,35,3,6,0,$1 K,0,3
2275,14974,34,3,21,0,$2 K,0,3
2276,17432,15,3,48,0,$7 K,0,3
2277,15497,14,3,16,0,$9 K,0,3
2278,13669,47,3,9,0,$5 K,0,3
2279,16368,25,3,26,0,$5 K,0,3
2280,15458,22,3,7,0,$4 K,0,3
2281,15539,4,3,41,0,$14 K,0,3
2282,13904,34,3,26,0,$12 K,0,3
2283,16621,48,3,29,0,$7 K,0,3
2284,12893,27,3,34,0,$3 K,0,3
2285,13832,14,3,4,0,$609,0,3
2286,12531,11,3,17,0,$1 K,0,3
2287,13500,20,3,67,0,$19 K,0,3
2288,14427,47,3,17,0,$5 K,0,3
2289,14416,19,3,14,0,$8 K,0,3
2290,14240,27,3,42,0,$15 K,0,3
2291,15556,21,3,31,0,$7 K,0,3
2292,16748,14,3,69,0,$29 K,0,3
2293,17760,18,3,25,0,$6 K,0,3
2294,16846,47,3,11,0,$5 K,0,3
2295,13897,47,3,17,0,$8 K,0,3
2296,17018,37,3,16,0,$6 K,0,3
2297,12558,4,3,11,0,$8 K,0,3
2298,15066,28,3,53,0,$12 K,0,3
2299,16742,43,3,4,0,$170,0,3
2300,14997,43,3,27,0,$19 K,0,3
2301,14929,29,3,11,0,$5 K,0,3
2302,15986,27,3,14,0,$8 K,0,3
2303,17791,26,3,10,0,$2 K,0,3
2304,14863,26,3,11,0,$5 K,0,3
2305,18042,50,3,7,0,$1 K,0,3
2306,15592,43,3,24,0,$11 K,0,3
2307,16648,35,3,21,0,$9 K,0,3
2308,14300,15,3,3,0,$1 K,0,3
2309,16278,20,3,25,0,$4 K,0,3
2310,16260,47,3,18,0,$5 K,0,3
2311,15142,43,3,26,0,$12 K,0,3
2312,16444,43,3,86,0,$12 K,0,3
2313,13318,2,3,16,0,$6 K,0,3
2314,14108,27,3,35,0,$11 K,0,3
2315,18030,1,3,10,0,$3 K,0,3
2316,17623,29,3,33,0,$10 K,0,3
2317,13460,26,3,17,0,$10 K,0,3
2318,13091,18,3,24,0,$12 K,0,3
2319,12603,18,3,3,0,$2 K,0,3
2320,15634,14,3,15,0,$3 K,0,3
2321,14703,11,3,22,0,$6 K,0,3
2322,17396,36,3,27,0,$17 K,0,3
2323,16157,12,3,19,0,$9 K,0,3
2324,13256,11,3,1,0,$2 K,0,3
2325,13083,1,3,18,0,$5 K,0,3
2326,13923,50,3,20,0,$6 K,0,3
2327,15526,30,3,4,0,$897,0,3
2328,16988,2,3,7,0,$1 K,0,3
2329,14636,33,3,28,0,$5 K,0,3
2330,13160,19,3,4,0,$3 K,0,3
2331,14641,18,3,7,0,$3 K,0,3
2332,13207,12,3,8,0,$5 K,0,3
2333,16364,8,3,53,0,$10 K,0,3
2334,14050,28,3,54,0,$24 K,0,3
2335,13603,23,3,27,0,$6 K,0,3
2336,14860,5,3,12,0,$5 K,0,3
2337,14539,12,3,32,0,$14 K,0,3
2338,16563,50,3,19,0,$8 K,0,3
2339,13332,11,3,21,0,$6 K,0,3
2340,13153,2,3,15,0,$7 K,0,3
2341,13868,4,3,33,0,$12 K,0,3
2342,16322,33,3,28,0,$4 K,0,3
2343,16018,36,3,28,0,$4 K,0,3
2344,17942,4,3,2,0,$470,0,3
2345,17351,33,3,27,0,$3 K,0,3
2346,13245,47,3,16,0,$6 K,0,3
2347,14139,43,3,26,0,$14 K,0,3
2348,17901,26,3,19,0,$808,0,3
2349,14126,4,3,16,0,$5 K,0,3
2350,16017,44,3,32,0,$3 K,0,3
2351,15516,41,3,15,0,$539,0,3
2352,16189,12,3,11,0,$3 K,0,3
2353,15844,43,3,11,0,$4 K,0,3
2354,16830,35,3,23,0,$8 K,0,3
2355,14354,2,3,9,0,$3 K,0,3
2356,16555,32,3,17,0,$5 K,0,3
2357,12944,32,3,30,0,$10 K,0,3
2358,15297,7,3,41,0,$11 K,0,3
2359,15557,25,3,20,0,$5 K,0,3
2360,17711,7,3,23,0,$9 K,0,3
2361,18080,15,3,2,0,$2 K,0,3
2362,17733,35,3,35,0,$14 K,0,3
2363,12953,6,3,17,0,$2 K,0,3
2364,14853,5,3,10,0,$2 K,0,3
2365,17947,34,3,9,0,$7 K,0,3
2366,15043,28,3,3,0,$1 K,0,3
2367,17253,15,3,18,0,$2 K,0,3
2368,15428,12,3,6,0,$2 K,0,3
2369,17153,21,3,14,0,$4 K,0,3
2370,18040,16,3,19,0,$5 K,0,3
2371,14865,4,3,4,0,$2 K,0,3
2372,15740,46,3,9,0,$3 K,0,3
2373,12430,40,3,11,0,$5 K,0,3
2374,15524,21,3,1,0,$90,0,3
2375,13828,19,3,15,0,$6 K,0,3
2376,16884,34,3,26,0,$12 K,0,3
2377,18249,14,3,8,0,$5 K,0,3
2378,15587,47,3,9,0,$5 K,0,3
2379,16737,50,3,1,0,$792,0,3
2380,17824,48,3,13,0,$13 K,0,3
2381,17022,28,3,7,0,$6 K,0,3
2382,15657,19,3,1,0,$792,0,3
2383,13899,13,3,19,0,$6 K,0,3
2384,13236,21,3,39,0,$10 K,0,3
2385,16789,5,3,5,0,$2 K,0,3
2386,16366,15,3,18,0,$11 K,0,3
2387,17973,48,3,15,0,$5 K,0,3
2388,13710,28,3,8,0,$7 K,0,3
2389,13188,8,3,2,0,$2 K,0,3
2390,14480,8,3,13,0,$5 K,0,3
2391,15327,49,3,10,0,$4 K,0,3
2392,16596,12,3,12,0,$3 K,0,3
2393,14967,46,3,6,0,$4 K,0,3
2394,14824,7,3,29,0,$12 K,0,3
2395,14946,11,3,3,0,$1 K,0,3
2396,12588,36,3,10,0,$1 K,0,3
2397,16680,40,3,10,0,$2 K,0,3
2398,17831,30,3,2,0,$202,0,3
2399,16505,28,3,4,0,$2 K,0,3
2400,14882,23,3,11,0,$5 K,0,3
2401,15286,46,3,3,0,$2 K,0,3
2402,16506,16,3,3,0,$1 K,0,3
2403,18282,4,3,13,0,$3 K,0,3
2404,14424,14,3,1,0,$568,0,3
2405,18184,12,3,1,0,$568,0,3
2406,13992,27,3,5,0,$2 K,0,3
2407,15667,36,3,13,0,$8 K,0,3
2408,14804,5,3,12,0,$4 K,0,3
2409,13560,4,3,33,0,$1 K,0,3
2410,15604,49,3,17,0,$5 K,0,3
2411,17274,32,3,27,0,$2 K,0,3
2412,17510,21,3,20,0,$6 K,0,3
2413,16207,22,3,19,0,$3 K,0,3
2414,17462,48,3,28,0,$5 K,0,3
2415,15853,48,3,30,0,$3 K,0,3
2416,15994,51,3,35,0,$4 K,0,3
2417,17219,28,3,25,0,$2 K,0,3
2418,17977,26,3,21,0,$6 K,0,3
2419,18174,4,3,1,0,$640,0,3
2420,13594,49,3,26,0,$8 K,0,3
2421,14585,47,3,29,0,$2 K,0,3
2422,14484,47,3,14,0,$5 K,0,3
2423,13017,4,3,1,0,$2 K,0,3
2424,17836,44,3,24,0,$2 K,0,3
2425,15360,36,3,13,0,$4 K,0,3
2426,13721,33,3,28,0,$7 K,0,3
2427,14494,22,3,7,0,$1 K,0,3
2428,12962,4,3,16,0,$2 K,0,3
2429,14881,16,3,17,0,$5 K,0,3
2430,13182,42,3,11,0,$4 K,0,3
2431,17668,35,3,8,0,$529,0,3
2432,12618,18,3,11,0,$2 K,0,3
2433,15748,37,3,21,0,$1 K,0,3
2434,14080,29,3,4,0,$848,0,3
2435,15540,8,3,15,0,$3 K,0,3
2436,16123,48,3,16,0,$4 K,0,3
2437,13366,47,3,1,0,$565,0,3
2438,18019,48,3,5,0,$126,0,3
2439,16847,40,3,12,0,$2 K,0,3
2440,13697,35,3,12,0,$4 K,0,3
2441,17359,8,3,15,0,$2 K,0,3
2442,16313,46,3,10,0,$1 K,0,3
2443,13103,36,3,8,0,$2 K,0,3
2444,14601,7,3,7,0,$3 K,0,3
2445,16337,33,3,10,0,$2 K,0,3
2446,16363,50,3,5,0,$967,0,3
2447,12984,15,3,4,0,$493,0,3
2448,17896,20,3,2,0,$935,0,3
2449,15368,18,3,4,0,$2 K,0,3
2450,16542,50,3,5,0,$2 K,0,3
2451,17572,68,2,12,0,$4 K,0,2
2452,15827,70,2,134,0,$28 K,0,2
2453,15048,62,2,98,0,$6 K,0,2
2454,15581,117,2,151,0,$8 K,0,2
2455,17692,124,2,47,0,$17 K,0,2
2456,15002,112,2,115,0,$20 K,0,2
2457,13280,119,2,85,0,$16 K,0,2
2458,18171,55,2,56,0,$13 K,0,2
2459,14514,58,2,73,0,$16 K,0,2
2460,15673,85,2,155,0,$43 K,0,2
2461,14976,54,2,73,0,$6 K,0,2
2462,17771,53,2,54,0,$9 K,0,2
2463,14224,107,2,118,0,$12 K,0,2
2464,12348,72,2,31,0,$22 K,0,2
2465,14541,55,2,111,0,$18 K,0,2
2466,17256,104,2,16,0,$3 K,0,2
2467,14665,57,2,117,0,$22 K,0,2
2468,15421,55,2,53,0,$14 K,0,2
2469,14778,124,2,35,0,$11 K,0,2
2470,14475,68,2,47,0,$14 K,0,2
2471,16951,120,2,87,0,$31 K,0,2
2472,17083,106,2,52,0,$19 K,0,2
2473,17282,127,2,94,0,$14 K,0,2
2474,15122,82,2,87,0,$25 K,0,2
2475,16875,61,2,123,0,$34 K,0,2
2476,17214,57,2,104,0,$7 K,0,2
2477,18094,78,2,70,0,$33 K,0,2
